Time, HInput, VInput, Distance
15.732, 0, 1, 0
15.7483, 0, 1, 0
15.76507, 0, 1, 0
15.78177, 0, 1, 0
15.79832, 0, 1, 0
15.81495, 0, 1, 0
15.83176, 0, 1, 0
15.84807, 0, 1, 0
15.86507, 0, 1, 0
15.88109, 0, 1, 0
15.89789, 0, 1, 0
15.91468, 0, 1, 0
15.93162, 0, 1, 0
15.94817, 0, 1, 0
15.96445, 0, 1, 0
15.98102, 0, 1, 0
15.99769, 0, 1, 0
16.01449, 0, 1, 0
16.03131, 0, 1, 0
16.04841, 0, 1, 0
16.06477, 0, 1, 0
16.08169, 0, 1, 0
16.09805, 0, 1, 0
16.11529, 0, 1, 0
16.13125, 0, 1, 0
16.14812, 0, 1, 0
16.16479, 0, 1, 0
16.1819, 0, 1, 0
16.19898, 0, 1, 0
16.21427, 0, 1, 0
16.23073, 0, 1, 0
16.24767, 0, 1, 0
16.26478, 0, 1, 0
16.28157, 0, 1, 0
16.29793, 0, 1, 0
16.31489, 0, 1, 0
16.33186, 0, 1, 0
16.34831, 0, 1, 0
16.36538, 0, 1, 0
16.38165, 0, 1, 0
16.39803, 0, 1, 0
16.41501, 0, 1, 0
16.43151, 0, 1, 0
16.44815, 0, 1, 0
16.46476, 0, 1, 0
16.48151, 0, 1, 0
16.49876, 0, 1, 0
16.51489, 0, 1, 0
16.5318, 0, 1, 0
